run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric__runtime,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245607630.62600-3cb66ece-13ef,resenc_time_conditioned_pretrained_t2_2025-08-05_11-25-49,finished,2025-08-05T11:26:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245607630.62600-3cb66ece-13ef,,8ff01265-87ca-4486-9613-15d839f81ae2,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,21103.0,,,,,,,,False,,256.0,0.5,64.0,,0.7011109590530396,0.6764346361160278,0.6089743375778198,0.6177606582641602,0.6179162859916687,0.9519232511520386,0.9682376980781556,0.8744699954986572,0.8958446383476257,0.40218907594680786,0.8107081055641174,0.8491033315658569,0.790043294429779,0.8167601823806763,0.48392853140830994,1000.0,1754414291.7954571,200.0,2.2845726541309562e-09,14800.0,,,,,,,,,,,,
7245607228.49171-52401a5b-2c1f,resenc_VoCo_pretrained_t2_2025-08-05_11-25-37,finished,2025-08-05T11:26:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245607228.49171-52401a5b-2c1f,,fe8d6473-8433-422b-a46d-97ed12697d01,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,16756.0,,,,,,,,,,,,,,0.7663190960884094,0.8043345212936401,0.6474359035491943,0.6749082803726196,0.5339054465293884,1.0,1.0,0.9978448152542114,0.9948550462722778,0.3292207717895508,0.7806309461593628,0.7866419553756714,0.7359307408332825,0.761805534362793,0.5461062788963318,1000.0,1754409962.5430098,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245606965.81910-caf0f04c-3693,resenc_multimodal_mm_mdae_pretrained_pretrained_t2_2025-08-05_11-28-54,finished,2025-08-05T11:29:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245606965.81910-caf0f04c-3693,,01903a83-2077-432d-9211-5af24714dd56,t-jiachentu,False,0,Classification,200.0,False,ResEncoderMultiModal_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,20869.0,,,,,,,,,,,,,,0.7071982622146606,0.7484737634658813,0.6327838897705078,0.6417763233184814,0.5535693168640137,0.9943099617958068,0.9954070448875428,0.9710994958877563,0.9739625453948976,0.35114380717277527,0.7342106103897095,0.7736549377441406,0.6580086350440979,0.6797385811805725,0.5893910527229309,1000.0,1754414229.2716568,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245606839.52487-f38553d6-bdd1,resenc_SimCLR_pretrained_t2_2025-08-05_11-31-18,finished,2025-08-05T11:31:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245606839.52487-f38553d6-bdd1,,3cb3a6d6-b148-4538-87b9-11f368826fd5,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,20674.0,,,,,,,,,,,,,,0.6631133556365967,0.687118411064148,0.6217948794364929,0.6355828046798706,0.5682687759399414,0.9406461715698242,0.97117018699646,0.9460853338241576,0.9434055089950562,0.3885282874107361,0.840377926826477,0.8404452800750732,0.7489177584648132,0.7864923477172852,0.4942149221897125,1000.0,1754414184.1659596,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245606393.62353-170edaa0-53a7,resenc_VF_pretrained_t2_2025-08-05_11-49-45,finished,2025-08-05T11:50:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245606393.62353-170edaa0-53a7,,a33febcc-3469-4eb2-a9bb-f119da04d2de,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,0.2,23356.0,,,,,,,,,,,,,,0.7432020902633667,0.7893772721290588,0.7115384340286255,0.6689814329147339,0.5912771821022034,1.0,1.0,0.9978448152542114,0.9948550462722778,0.33111006021499634,0.753159761428833,0.7541744112968445,0.7121211886405945,0.739130437374115,0.5493359565734863,1000.0,1754417976.6896906,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245606154.29432-73e4f906-c7f5,resenc_time_conditioned_pretrained_t2_2025-08-05_15-25-09,finished,2025-08-05T15:25:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245606154.29432-73e4f906-c7f5,,56d2fa85-1fca-49c9-a375-1af210fbbde8,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,21322.0,,,,,,,,False,,256.0,0.5,64.0,,0.7011109590530396,0.6764346361160278,0.6089743375778198,0.6177606582641602,0.6179162859916687,0.9519232511520386,0.9682376980781556,0.8744699954986572,0.8958446383476257,0.40218907594680786,0.8107081055641174,0.8491033315658569,0.790043294429779,0.8167601823806763,0.48392853140830994,1000.0,1754428875.018541,200.0,2.2845726541309562e-09,14800.0,,,,,,,,,,,,
7245606000.33978-95ce79e8-05bb,resenc_SwinUNETR_pretrained_t2_2025-08-05_16-01-56,finished,2025-08-05T16:02:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245606000.33978-95ce79e8-05bb,,56bab255-e751-4b5d-b279-110e05edb7b6,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,20864.0,,,,,,,,,,,,,,0.7625176906585693,0.7673993110656738,0.6941392421722412,0.6609588861465454,0.58040452003479,1.0,1.0,1.0,1.0,0.3290194869041443,0.8278692960739136,0.82405686378479,0.7597402334213257,0.783443808555603,0.5103632211685181,1000.0,1754430617.4578168,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245589633.59466-c373cea7-01aa,resenc_pretrained_t2_2025-08-05_16-25-06,finished,2025-08-05T16:25:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245589633.59466-c373cea7-01aa,,c6e44e5d-ca4d-4dd7-befc-9b0843e23286,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,17107.0,,,,,,,,,,,,,,0.7615382075309753,0.7710622549057007,0.6300366520881653,0.6566007137298584,0.5502836108207703,0.9440376162528992,0.9684849977493286,0.8964810371398926,0.8964810371398926,0.4206795692443848,0.7596266865730286,0.7934446334838867,0.6688311696052551,0.6834948062896729,0.5371516346931458,900.0,1754428255.2846732,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245589217.63577-4dab7abd-55d7,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-05_16-30-48,finished,2025-08-05T16:31:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245589217.63577-4dab7abd-55d7,,f19a2cc8-e760-4399-b46b-851e639275a3,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,16933.0,,,,,,,,,,,,,,0.7697153687477112,0.7655677795410156,0.7408424615859985,0.7493671178817749,0.5396025776863098,0.99478280544281,0.9960429668426514,0.9792962074279784,0.9792962074279784,0.3502160608768463,0.809378981590271,0.8188002109527588,0.7489177584648132,0.7864923477172852,0.5244978666305542,900.0,1754428416.79698,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245588781.39988-76c7b362-426b,resenc_multimodal_mm_mdae_pretrained_pretrained_t2_2025-08-05_16-32-12,finished,2025-08-05T16:32:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245588781.39988-76c7b362-426b,,ae430bc7-e8c3-4d1d-af9a-1085476072e2,t-jiachentu,False,0,Classification,180.0,False,ResEncoderMultiModal_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,19624.0,,,,,,,,,,,,,,0.8186121582984924,0.803418755531311,0.7426739931106567,0.7744084596633911,0.524226188659668,0.9941298365592957,0.9962549209594728,0.9689443111419678,0.9689443111419678,0.36034250259399414,0.7398495078086853,0.7656153440475464,0.6883116960525513,0.7153232097625732,0.576542854309082,900.0,1754431185.1186976,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245588351.09105-c7ac7689-4584,resenc_time_conditioned_pretrained_t2_2025-08-05_16-39-51,finished,2025-08-05T16:41:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245588351.09105-c7ac7689-4584,,fd6f6555-d9a6-453d-ad8b-1f33b1e945ab,t-jiachentu,False,0,Classification,180.0,False,ResEncTimeConditioned,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,17275.0,,,,,,,,False,,256.0,0.5,64.0,,0.6438616514205933,0.6663614511489868,0.5521978139877319,0.5497075915336609,0.5801479816436768,0.76939457654953,0.870124340057373,0.6320308446884155,0.6552558541297913,0.49933984875679016,0.756313681602478,0.7860234975814819,0.6233766078948975,0.6457831263542175,0.5435347557067871,900.0,1754429340.2198775,180.0,6.746583127731344e-09,13320.0,,,,,,,,,,,,
7245587925.72793-5d45b5ad-ebe9,resenc_VoCo_pretrained_t2_2025-08-05_16-52-13,finished,2025-08-05T16:52:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245587925.72793-5d45b5ad-ebe9,,21c9bb55-6711-4576-b8f8-258000c13a87,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,17865.0,,,,,,,,,,,,,,0.7637286186218262,0.7851037979125977,0.7133699655532837,0.6881248950958252,0.6044355630874634,0.9981931447982788,0.998975396156311,0.9836065769195556,0.989520788192749,0.33501937985420227,0.8450789451599121,0.8790971040725708,0.7532467842102051,0.7714856863021851,0.5146472454071045,900.0,1754430638.1127665,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245587528.99290-5d8b3ba9-baaf,resenc_SimCLR_pretrained_t2_2025-08-05_16-58-18,finished,2025-08-05T16:59:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245587528.99290-5d8b3ba9-baaf,,ca65cb18-417c-4271-832d-f9865533ce17,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,17210.0,,,,,,,,,,,,,,0.7244775891304016,0.7054334282875061,0.6822344064712524,0.7049956321716309,0.5642852187156677,0.970476508140564,0.9648106098175048,0.9568611979484558,0.9681659936904908,0.37169888615608215,0.8619123697280884,0.8639456033706665,0.790043294429779,0.8167601823806763,0.4795873165130615,900.0,1754430378.3483307,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245587068.20117-3717d7f0-71ab,resenc_VF_pretrained_t2_2025-08-05_17-06-39,finished,2025-08-05T17:07:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245587068.20117-3717d7f0-71ab,,e65094c7-79ec-43cd-bdb9-97c311ba450b,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,0.2,19444.0,,,,,,,,,,,,,,0.915581226348877,0.9120879173278807,0.8791208863258362,0.8791208863258362,0.4425539970397949,0.9956181049346924,0.9973855018615724,0.9590163826942444,0.9733020067214966,0.34687286615371704,0.8245577216148376,0.832405686378479,0.7965368032455444,0.8298611044883728,0.48911410570144653,900.0,1754433081.3313224,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245586657.13834-44241325-d649,resenc_SwinUNETR_pretrained_t2_2025-08-05_17-10-58,finished,2025-08-05T17:11:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245586657.13834-44241325-d649,,d58cece4-9909-44f1-bfee-bc54cd05e7a1,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,23855.0,,,,,,,,,,,,,,0.84295654296875,0.8580586314201355,0.7252747416496277,0.7636363506317139,0.5047507882118225,1.0,1.0,1.0,1.0,0.32709553837776184,0.8699853420257568,0.8630179166793823,0.7835497856140137,0.8041305541992188,0.4951277673244476,900.0,1754437760.3804915,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245586253.53861-3370e926-eebe,resenc_S3D_pretrained_t2_2025-08-05_17-18-45,finished,2025-08-05T17:19:24Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245586253.53861-3370e926-eebe,,a99b4e09-3a73-45fd-844d-99c279da7878,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,,0.2,17376.0,,,,,,,,,,,,,,0.6953959465026855,0.711843729019165,0.6300366520881653,0.6566007137298584,0.5689617991447449,0.9228227138519288,0.9391605854034424,0.8619629740715027,0.8802037239074707,0.4268442988395691,0.7433974742889404,0.8073593378067017,0.6515151262283325,0.6695652008056641,0.5563726425170898,900.0,1754431742.057688,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245585830.66209-cb47111b-57b4,resenc_MG_pretrained_t2_2025-08-05_17-26-34,finished,2025-08-05T17:27:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245585830.66209-cb47111b-57b4,,c74faff9-28c6-4e93-a89f-3b05e31aea61,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,0.2,17771.0,,,,,,,,,,,,,,0.751546323299408,0.7680097818374634,0.6584249138832092,0.6804160475730896,0.5629737973213196,0.9930167198181152,0.9939938187599182,0.9792962074279784,0.9792962074279784,0.3459160327911377,0.8822944164276123,0.8961038589477539,0.8679653406143188,0.8879634141921997,0.4495260417461395,900.0,1754432601.443358,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
