id,name,state,created_at,project,Notes,tags,url,modality,benchmark,config.sam,config.fold,config.task,config.T_max,config.mixup,config.model,config.epochs,config.compile,config.devices,config.metrics,config.subtask,config.nesterov,config.strategy,config.benchmark,config.input_dim,config.optimizer,config.precision,config.scheduler,config.warmstart,config.batch_size,config.cifar_size,config.max_epochs,config.pretrained,config.save_preds,config.warmstart2,config.accelerator,config.input_shape,config.mixup_alpha,config.num_classes,config.num_workers,config.result_plot,config.adaptive_sam,config.modality_idx,config.target_shape,config.undecay_norm,config.weight_decay,config.data_root_dir,config.deterministic,config.learning_rate,config.input_channels,config.random_batches,config.resnet_dropout,config.sync_batchnorm,config.apply_shakedrop,config.finetune_method,config.freeze_backbone,config.label_smoothing,config.test_transforms,config.final_batch_size,config.stochastic_depth,config.train_transforms,config.log_every_n_steps,config.squeeze_excitation,config.zero_init_residual,config.classification_task,config.use_single_modality,config.auto_batch_size_mode,config.auto_batch_size_steps,config.prepare_data_per_node,config.accumulate_grad_batches,config.auto_batch_size_enabled,config.metric_computation_mode,config.token_aggregation_method,config.pretrained_checkpoint_path,config.classification_head_dropout,summary.Test/AP,summary.Test/AUROC,summary.Test/Balanced_Accuracy,summary.Test/F1,summary.Test/loss,summary.Train/AP,summary.Train/AUROC,summary.Train/Balanced_Accuracy,summary.Train/F1,summary.Train/loss,summary.Val/AP,summary.Val/AUROC,summary.Val/Balanced_Accuracy,summary.Val/F1,summary.Val/loss,summary._runtime,summary._step,summary._timestamp,summary._wandb,summary.epoch,summary.lr-AdamW,summary.trainer/global_step,summary.val_ConfusionMatrix_absolute,summary.val_ConfusionMatrix_normalized,metrics.Test_AUROC,metrics.Val_AUROC,metrics.Test_AP,metrics.Val_AP,metrics.Test_F1,metrics.Val_F1,metrics.Test_Balanced_Accuracy,metrics.Val_Balanced_Accuracy,metrics.epoch,config.time_dim,config.dropout_rate,config.freeze_encoder,config.learned_sinusoidal_dim,config.gradient_clip_val,config.use_brainiac_preprocessing,config.chpt_path,config.pretrained_encoder_path
7245875555.78554-a4622499-73dc,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-08-02_10-20-42,finished,2025-08-02T08:52:49Z,july_stratified_brats18_lgg_vs_hgg_single_t1,Stratified RESENC_MDAE pretrained on brats18 lgg_vs_hgg with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t1/runs/7245875555.78554-a4622499-73dc,t1,brats18_lgg_vs_hgg,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.3839642405509949,0.20476189255714417,0.5,0.42424243688583374,0.7319435477256775,0.9772072434425354,0.9746913909912108,0.9555555582046508,0.9689316749572754,0.3817739188671112,0.5402234196662903,0.5555555820465088,0.5833333730697632,0.5262148380279541,1.062430500984192,18487,1341,1754143742.6888928,{'runtime': 18487},200,7.615242180436517e-09,4400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_1338_3d9de1f76cc841cb8fce.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_1337_144e463ee95f85f2eec0.png'], 'format': 'png', 'height': 800, 'width': 800}",0.20476189255714417,0.5555555820465088,0.3839642405509949,0.5402234196662903,0.42424243688583374,0.5262148380279541,0.5,0.5833333730697632,200,,,,,,,,
7245874834.65495-4e7a715b-ee59,resenc_time_conditioned_pretrained_t1_2025-08-02_09-05-24,finished,2025-08-02T09:06:10Z,july_stratified_brats18_lgg_vs_hgg_single_t1,Stratified RESENC_TIME_CONDITIONED pretrained on brats18 lgg_vs_hgg with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t1/runs/7245874834.65495-4e7a715b-ee59,t1,brats18_lgg_vs_hgg,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.6166238188743591,0.5936508178710938,0.5,0.42424243688583374,0.6243913173675537,0.962887406349182,0.9768959283828736,0.8952381014823914,0.9067950248718262,0.40911865234375,0.4764289259910583,0.43412697315216064,0.4809523820877075,0.4388694763183594,1.145920991897583,14001,1000,1754139573.1757452,{'runtime': 14001},200,6.092193744349217e-09,8600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_0699146a36a5a85fe1bc.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_9f34d724c5f7ade97c77.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5936508178710938,0.43412697315216064,0.6166238188743591,0.4764289259910583,0.42424243688583374,0.4388694763183594,0.5,0.4809523820877075,200,256.0,0.5,False,64.0,,,,
7245873823.51197-56a95bba-002a,resenc_pretrained_t1_2025-08-02_09-22-58,finished,2025-08-02T09:23:33Z,july_stratified_brats18_lgg_vs_hgg_single_t1,Stratified RESENC pretrained on brats18 lgg_vs_hgg with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t1/runs/7245873823.51197-56a95bba-002a,t1,brats18_lgg_vs_hgg,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.64560467004776,0.6380952596664429,0.5690476298332214,0.4855275750160218,0.7990067601203918,0.9852113723754884,0.9902998208999634,0.9507936239242554,0.9475942850112916,0.3833670914173126,0.5985315442085266,0.5246031284332275,0.47857144474983215,0.4145658314228058,1.0205706357955933,14107,1000,1754140720.481573,{'runtime': 14107},200,7.615242180436517e-09,4400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_00a5a12a5917cf549c43.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_5b416dd4b17432f2d249.png'], 'format': 'png', 'height': 800, 'width': 800}",0.6380952596664429,0.5246031284332275,0.64560467004776,0.5985315442085266,0.4855275750160218,0.4145658314228058,0.5690476298332214,0.47857144474983215,200,,,,,,,,
7245873098.72610-c9b3bcc0-b88f,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-08-02_09-33-49,finished,2025-08-02T09:34:24Z,july_stratified_brats18_lgg_vs_hgg_single_t1,Stratified RESENC_MDAE pretrained on brats18 lgg_vs_hgg with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t1/runs/7245873098.72610-c9b3bcc0-b88f,t1,brats18_lgg_vs_hgg,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.3839642405509949,0.20476189255714417,0.5,0.42424243688583374,0.7319435477256775,0.9772072434425354,0.9746913909912108,0.9555555582046508,0.9689316749572754,0.3817739188671112,0.5402234196662903,0.5555555820465088,0.5833333730697632,0.5262148380279541,1.062430500984192,13731,1000,1754140994.417799,{'runtime': 13731},200,7.615242180436517e-09,4400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_3d9de1f76cc841cb8fce.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_144e463ee95f85f2eec0.png'], 'format': 'png', 'height': 800, 'width': 800}",0.20476189255714417,0.5555555820465088,0.3839642405509949,0.5402234196662903,0.42424243688583374,0.5262148380279541,0.5,0.5833333730697632,200,,,,,,,,
7245828536.05066-fd2d0537-2725,resenc_time_conditioned_pretrained_t1_2025-08-02_22-02-23,finished,2025-08-02T22:03:30Z,july_stratified_brats18_lgg_vs_hgg_single_t1,Stratified RESENC_TIME_CONDITIONED pretrained on brats18 lgg_vs_hgg with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t1/runs/7245828536.05066-fd2d0537-2725,t1,brats18_lgg_vs_hgg,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.5003972053527832,0.4444444477558136,0.5,0.42424243688583374,0.6419746279716492,0.9750465750694276,0.978835940361023,0.9103174209594728,0.9223291873931884,0.39708083868026733,0.5199857950210571,0.5111111402511597,0.5547618865966797,0.5398385524749756,0.854248583316803,13197,1000,1754185406.4435413,{'runtime': 13197},200,7.615242180436517e-09,8600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_f6b484da2fdf0f916492.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_ad36304ccb5b63f6a9ba.png'], 'format': 'png', 'height': 800, 'width': 800}",0.4444444477558136,0.5111111402511597,0.5003972053527832,0.5199857950210571,0.42424243688583374,0.5398385524749756,0.5,0.5547618865966797,200,256.0,0.5,False,64.0,,,,
7245826003.12911-6cf0c9b8-f47f,resenc_time_conditioned_pretrained_t1_2025-08-02_22-38-25,finished,2025-08-02T22:39:53Z,july_stratified_brats18_lgg_vs_hgg_single_t1,Stratified RESENC_TIME_CONDITIONED pretrained on brats18 lgg_vs_hgg with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t1/runs/7245826003.12911-6cf0c9b8-f47f,t1,brats18_lgg_vs_hgg,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.47854602336883545,0.41904759407043457,0.3214285671710968,0.3214285671710968,0.8078610897064209,0.9855495095252992,0.9904761910438538,0.9365079402923584,0.946044623851776,0.3821210861206054,0.5453494787216187,0.5396825075149536,0.5333333611488342,0.43703705072402954,1.1356098651885986,13048,1000,1754187437.2733457,{'runtime': 13048},200,4.5691453082619125e-09,8600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_4b93b71f3af1418ec138.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_d9c1832ade66650098cb.png'], 'format': 'png', 'height': 800, 'width': 800}",0.41904759407043457,0.5396825075149536,0.47854602336883545,0.5453494787216187,0.3214285671710968,0.43703705072402954,0.3214285671710968,0.5333333611488342,200,256.0,0.5,False,64.0,,,,
7245823791.94709-d4ec1982-af1a,resenc_time_conditioned_pretrained_t1_2025-08-02_23-15-19,finished,2025-08-02T23:16:15Z,july_stratified_brats18_lgg_vs_hgg_single_t1,Stratified RESENC_TIME_CONDITIONED pretrained on brats18 lgg_vs_hgg with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t1/runs/7245823791.94709-d4ec1982-af1a,t1,brats18_lgg_vs_hgg,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,2e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.4230794906616211,0.27063488960266113,0.36666667461395264,0.36666667461395264,1.0291500091552734,0.9931766986846924,0.9950617551803588,0.9738094806671144,0.9772171974182128,0.3572322726249695,0.5198004245758057,0.5015872716903687,0.46666669845581055,0.3988833725452423,1.1467372179031372,11991,1000,1754188563.0684578,{'runtime': 11991},200,1.5230484360873043e-09,8600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_bc067672029117d285cd.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_39b1f844bc213b8df4a2.png'], 'format': 'png', 'height': 800, 'width': 800}",0.27063488960266113,0.5015872716903687,0.4230794906616211,0.5198004245758057,0.36666667461395264,0.3988833725452423,0.36666667461395264,0.46666669845581055,200,256.0,0.5,False,64.0,,,,
7245819685.04477-139f5bf0-f200,resenc_time_conditioned_pretrained_t1_2025-08-03_00-24-00,finished,2025-08-03T00:25:36Z,july_stratified_brats18_lgg_vs_hgg_single_t1,Stratified RESENC_TIME_CONDITIONED pretrained on brats18 lgg_vs_hgg with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t1/runs/7245819685.04477-139f5bf0-f200,t1,brats18_lgg_vs_hgg,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.5686662793159485,0.579365074634552,0.5857143402099609,0.5476190447807312,0.8479450941085815,0.9936888217926024,0.9950617551803588,0.9690476059913636,0.955988347530365,0.3633714318275452,0.6039262413978577,0.6015872955322266,0.5833333730697632,0.5262148380279541,1.04877769947052,12254,1000,1754192989.5937555,{'runtime': 12254},200,6.092193744349217e-09,8600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_859f752c328e80808924.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_4e1b42d3a9dcc7f5700f.png'], 'format': 'png', 'height': 800, 'width': 800}",0.579365074634552,0.6015872955322266,0.5686662793159485,0.6039262413978577,0.5476190447807312,0.5262148380279541,0.5857143402099609,0.5833333730697632,200,256.0,0.5,False,64.0,,,,
7245739349.50003-9bed6756-0150,resenc_pretrained_t1_2025-08-03_22-43-03,finished,2025-08-03T22:43:38Z,july_stratified_brats18_lgg_vs_hgg_single_t1,Stratified RESENC pretrained on brats18 lgg_vs_hgg with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t1/runs/7245739349.50003-9bed6756-0150,t1,brats18_lgg_vs_hgg,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.502266526222229,0.4492063522338867,0.5,0.42424243688583374,0.6204461455345154,0.975077986717224,0.9832451343536376,0.9285714626312256,0.9316516518592834,0.4160676598548889,0.5910620093345642,0.5746031999588013,0.511904776096344,0.4342431724071502,0.7697545289993286,13535,1000,1754274553.713189,{'runtime': 13535},200,6.092193744349217e-09,4400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_7f561e04fd9ca3f8814c.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_241900802c43b678904d.png'], 'format': 'png', 'height': 800, 'width': 800}",0.4492063522338867,0.5746031999588013,0.502266526222229,0.5910620093345642,0.42424243688583374,0.4342431724071502,0.5,0.511904776096344,200,,,,,,,,
7245697383.02456-5172de67-992f,resenc_SwinUNETR_pretrained_t1_2025-08-04_10-22-00,finished,2025-08-04T10:22:33Z,july_stratified_brats18_lgg_vs_hgg_single_t1,Stratified RESENC_SWINUNETR pretrained on brats18 lgg_vs_hgg with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t1/runs/7245697383.02456-5172de67-992f,t1,brats18_lgg_vs_hgg,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,0.4984313845634461,0.4809523820877075,0.523809552192688,0.5221036672592163,0.7994315028190613,0.9982801675796508,0.998765468597412,0.9888888597488404,0.9924057722091676,0.3381572961807251,0.5372699499130249,0.526190459728241,0.5428571701049805,0.42105263471603394,1.2302144765853882,11108,1000,1754314059.8644073,{'runtime': 11108},200,6.092193744349217e-09,4400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_0da19e36245f8cdfe788.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_fb6901244cdbeaee9021.png'], 'format': 'png', 'height': 800, 'width': 800}",0.4809523820877075,0.526190459728241,0.4984313845634461,0.5372699499130249,0.5221036672592163,0.42105263471603394,0.523809552192688,0.5428571701049805,200,,,,,,,,
7245696511.82180-3f2c0524-3846,resenc_VoCo_pretrained_t1_2025-08-04_10-43-25,finished,2025-08-04T10:43:59Z,july_stratified_brats18_lgg_vs_hgg_single_t1,Stratified RESENC_VOCO pretrained on brats18 lgg_vs_hgg with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t1/runs/7245696511.82180-3f2c0524-3846,t1,brats18_lgg_vs_hgg,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,0.2,0.5156909823417664,0.5206348896026611,0.47380954027175903,0.4608108103275299,1.0219874382019043,0.9994643926620485,0.9996472597122192,0.9777777791023254,0.9846993684768676,0.33730602264404297,0.5588196516036987,0.538095235824585,0.5904762148857117,0.4887101650238037,1.1555839776992798,13555,1000,1754317793.1633084,{'runtime': 13555},200,6.092193744349217e-09,4400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_95527f4b47d14c2e1c5e.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_eb97aaa9f1a94f4e9930.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5206348896026611,0.538095235824585,0.5156909823417664,0.5588196516036987,0.4608108103275299,0.4887101650238037,0.47380954027175903,0.5904762148857117,200,,,,,,,,
7245695761.90501-5f9ee876-40f7,resenc_SimCLR_pretrained_t1_2025-08-04_10-49-19,finished,2025-08-04T10:49:53Z,july_stratified_brats18_lgg_vs_hgg_single_t1,Stratified RESENC_SIMCLR pretrained on brats18 lgg_vs_hgg with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t1/runs/7245695761.90501-5f9ee876-40f7,t1,brats18_lgg_vs_hgg,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,0.2,0.5178276300430298,0.4809523820877075,0.4333333373069763,0.4352134168148041,0.7739512920379639,0.998284637928009,0.9989417791366576,0.9960317611694336,0.9925134778022766,0.3461835980415344,0.5298930406570435,0.5285714268684387,0.5452381372451782,0.4534488320350647,1.0454851388931274,13824,1000,1754318415.5612876,{'runtime': 13824},200,6.092193744349217e-09,4400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_170124d532b17847ee45.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_2f96d46368e2a0c9ad6c.png'], 'format': 'png', 'height': 800, 'width': 800}",0.4809523820877075,0.5285714268684387,0.5178276300430298,0.5298930406570435,0.4352134168148041,0.4534488320350647,0.4333333373069763,0.5452381372451782,200,,,,,,,,
